evaluation_run_id,experiment_name,family,policy_set,architecture,role,bits,merkle_depth,composition_id,comparison_group,binding_mode,execution_mode,component_count,component_names,proving_system,attempted_runs,successful_runs,failed_runs,binding_failures,constraints,proof_size_bytes,public_size_bytes,witness_time_s_count,witness_time_s_mean,witness_time_s_median,witness_time_s_stdev,witness_time_s_min,witness_time_s_p25,witness_time_s_p75,witness_time_s_iqr,witness_time_s_p95,witness_time_s_max,witness_time_s_cv,prove_time_s_count,prove_time_s_mean,prove_time_s_median,prove_time_s_stdev,prove_time_s_min,prove_time_s_p25,prove_time_s_p75,prove_time_s_iqr,prove_time_s_p95,prove_time_s_max,prove_time_s_cv,verify_time_s_count,verify_time_s_mean,verify_time_s_median,verify_time_s_stdev,verify_time_s_min,verify_time_s_p25,verify_time_s_p75,verify_time_s_iqr,verify_time_s_p95,verify_time_s_max,verify_time_s_cv,bundle_check_time_s_count,bundle_check_time_s_mean,bundle_check_time_s_median,bundle_check_time_s_stdev,bundle_check_time_s_min,bundle_check_time_s_p25,bundle_check_time_s_p75,bundle_check_time_s_iqr,bundle_check_time_s_p95,bundle_check_time_s_max,bundle_check_time_s_cv,total_online_time_s_count,total_online_time_s_mean,total_online_time_s_median,total_online_time_s_stdev,total_online_time_s_min,total_online_time_s_p25,total_online_time_s_p75,total_online_time_s_iqr,total_online_time_s_p95,total_online_time_s_max,total_online_time_s_cv
20260728T123050Z_paper_groth16,linked_token_bundle_monolithic_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,16,token_bundle_b32_d16,commitment_linked,transaction_commitment,monolithic,1,linked_token_bundle_monolithic_32_depth_16,groth16,30,30,0,0,11114.0,805.0,342.0,30,0.06312653923336407,0.06330526849990292,0.0025312671620267603,0.05690841500017996,0.0616585610000584,0.06429697599992323,0.0026384149998648354,0.0679729756501274,0.06867003399997884,0.04009830402185136,30,0.5606425294333576,0.5594392960000505,0.021491722610099604,0.5179192990003685,0.5475404607500423,0.5744213037500572,0.02688084300001492,0.5929182916000741,0.6033760239997719,0.038334092548814175,30,0.2654263597333208,0.2649176030001854,0.01622272604868785,0.24242208299983758,0.2512548097497529,0.2718932849998055,0.02063847525005258,0.28992325159993015,0.3054740000000038,0.06111949870008069,30,2.382066653202249e-06,2.3430002329405397e-06,2.559006107617826e-07,1.8219998310087249e-06,2.1782499857181392e-06,2.5547501536493655e-06,3.765001679312263e-07,2.7230499767938452e-06,2.9570001061074436e-06,0.10742798083243031,30,0.8891978104666957,0.8835150550002027,0.02900676236277856,0.8310292750006738,0.8697435039996435,0.9209878732499419,0.051244369250298405,0.9267758771997818,0.9357577130001573,0.032621270566955574
20260728T123050Z_paper_groth16,linked_valid_limit_monolithic_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,32,,valid_limit_b32,commitment_linked,transaction_commitment,monolithic,1,linked_valid_limit_monolithic_32,groth16,30,30,0,0,1210.0,806.0,98.0,30,0.04036174590004672,0.03968256550024307,0.0017280723802153754,0.038280891999875166,0.03905223574986394,0.0414013435000129,0.00234910775014896,0.04319778414999291,0.04458941200005029,0.04281460927123509,30,0.33814992156667356,0.335411917500096,0.01338248749950225,0.31897141599984025,0.329540933249973,0.345718162500134,0.016177229250160963,0.3604055959501693,0.37753837400009616,0.03957560432810452,30,0.2609031455000453,0.2577439950000553,0.011609744944268339,0.24381605400003536,0.2536192767500438,0.2660323987500419,0.012413121999998111,0.2793069414997831,0.29808382300006997,0.044498294269381754,30,2.287133361278393e-06,2.273500058436184e-06,2.018867410766085e-07,1.976000021386426e-06,2.150750049167982e-06,2.3462499143533933e-06,1.9549986518541118e-07,2.5212502123395096e-06,3.094000021519605e-06,0.08827064678194538,30,0.6394171001001269,0.632326727499958,0.023635211506860022,0.606859385000007,0.6256872917501255,0.6553312789998245,0.029643987249698966,0.6762685801502356,0.7165682720001314,0.03696368380382534
20260728T123050Z_paper_groth16,local_financial_validity_16,local_financial_validity,pi_valid,account,individual_policy,16,,,,none,monolithic,1,local_financial_validity_16,groth16,30,30,0,0,56.0,805.0,3.0,30,0.021208792200028862,0.020908256999973673,0.0013391079399747263,0.01929414899996118,0.02028131324993865,0.021794629249995978,0.0015133160000573298,0.023401769249937844,0.02545527100005529,0.06313928333801601,30,0.28847036759998446,0.28642965349990845,0.010062748569422457,0.2708589320000101,0.2819881209999835,0.29504727975000833,0.013059158750024835,0.3062290299999859,0.3081195719998959,0.034883127349067095,30,0.256591634166701,0.25516887300000235,0.008250139561991781,0.24394118800000797,0.2504940432497733,0.26168199550022564,0.011187952250452327,0.2721833890001221,0.2766992659999232,0.032152800260946454,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.5662707939667143,0.564461516500387,0.014708304194674926,0.5397816759996203,0.5535230997497251,0.5751448269999742,0.021621727250249023,0.5919920660000115,0.602173622999544,0.02597397632260633
20260728T123050Z_paper_groth16,local_financial_validity_32,local_financial_validity,pi_valid,account,individual_policy,32,,,,none,monolithic,1,local_financial_validity_32,groth16,30,30,0,0,104.0,805.0,3.0,30,0.02080809980000898,0.02052843550018224,0.0012206490867618098,0.018504511000173807,0.020252146999951037,0.021495577750158645,0.001243430750207608,0.022894445399913366,0.02373949600018932,0.05866220839450621,30,0.29200792159999006,0.29041593850001846,0.013623472379060926,0.2697340480001458,0.2822814170001493,0.3002443477498673,0.017962930749717998,0.3145971239501818,0.32741300900011083,0.04665446164752741,30,0.2577627481666468,0.25618259049997505,0.00947450910355155,0.2399592900001153,0.2514711765001607,0.26459147525008575,0.013120298749925041,0.27438298415013374,0.2792947869997988,0.03675670425978762,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.5705787695666459,0.5654526070002248,0.019430305253785373,0.5393947249999655,0.5587537977500006,0.5819555159999368,0.02320171824993622,0.6017083309500663,0.6123821669998506,0.03405367723117822
20260728T123050Z_paper_groth16,local_financial_validity_64,local_financial_validity,pi_valid,account,individual_policy,64,,,,none,monolithic,1,local_financial_validity_64,groth16,30,30,0,0,200.0,805.0,3.0,30,0.02178265200000169,0.021884140500105786,0.0011747978395250497,0.019686912999986816,0.02096127875017828,0.022392027250248248,0.0014307485000699671,0.02317518400002427,0.02569276600002013,0.05393272772869707,30,0.29791277610004274,0.2972390050000513,0.010248263911692193,0.2773332570000093,0.29408662975004063,0.3031790534999459,0.009092423749905265,0.3157844032001321,0.3192039149998891,0.034400216217147735,30,0.25709044326667935,0.25487250850005694,0.012250922581357312,0.24032370600025388,0.2490831600000547,0.2604961827498755,0.011413022749820811,0.2832531915000004,0.2923506939998788,0.047652189734059686,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.5767858713667238,0.5735001804999911,0.018051293379729688,0.5486954830003015,0.5641006050003625,0.589034501250012,0.02493389624964948,0.6089795108998941,0.6159861220000948,0.031296351515955514
20260728T123050Z_paper_groth16,local_validity_and_operating_limit_16,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,16,,valid_limit_b16,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_16,groth16,30,30,0,0,131.0,805.0,12.0,30,0.021776783833320223,0.020889424999836592,0.0033627884808953685,0.01917659899982027,0.020124427999689942,0.021753370500277924,0.001628942500587982,0.025784353749827453,0.03697721300000012,0.1544208045886938,30,0.3020395546000373,0.2967608389999441,0.013969548721642189,0.28500613100004557,0.29096696024993207,0.3102592320000781,0.01929227175014603,0.3256897970000636,0.33919138000010207,0.046250726134663904,30,0.258188381533311,0.25764054100000067,0.01025941622521297,0.24070010600007663,0.2518948689999547,0.2630418327498205,0.01114696374986579,0.27159925625012415,0.29252959100017506,0.03973616536997161,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.5820047199666685,0.5765916724998306,0.020587765684433733,0.5549436139995123,0.5650135145000377,0.5940253449999204,0.029011830499882763,0.6178044877501292,0.6411662770001385,0.03537388096373651
20260728T123050Z_paper_groth16,local_validity_and_operating_limit_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,32,,valid_limit_b32,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_32,groth16,30,30,0,0,243.0,805.0,16.0,30,0.021751274999981737,0.021241446999965774,0.0016471789596692761,0.019340014000135852,0.020633517249791566,0.02284921074999602,0.002215693500204452,0.024910789000011844,0.025234652999870377,0.07572792673857781,30,0.30004013836664856,0.29796414199995525,0.013358301046175533,0.28233828800011906,0.2909472705000553,0.3041225970000596,0.013175326500004303,0.3302046544999257,0.3324085140002353,0.0445217133910654,30,0.2619992714332587,0.26028790500015475,0.012180886125340346,0.24735314399958952,0.25419075000002067,0.26356456875009826,0.00937381875007759,0.2889303340000424,0.30052246700006435,0.046492061060724316,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.5837906847998889,0.5803211339998597,0.02137807999300338,0.5567222250001578,0.5701366219996657,0.5861743665003019,0.01603774450063611,0.6306676987499145,0.6453101900001457,0.03661942636226087
20260728T123050Z_paper_groth16,local_validity_and_operating_limit_64,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,64,,valid_limit_b64,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_64,groth16,30,30,0,0,467.0,805.0,26.0,30,0.02216673139996601,0.021436683999809247,0.0029201143844946012,0.019346666999808804,0.020788979499911875,0.02262770400000136,0.0018387245000894836,0.025328102749961088,0.03533878799999002,0.13173409880804884,30,0.3081530359666658,0.3025646034998317,0.016924039992027334,0.2906478390000302,0.2948779405001005,0.3168265252498941,0.021948584749793554,0.34846507160023066,0.3506333440000162,0.05492089324688035,30,0.26249844483334833,0.2617559220000203,0.01104398455603098,0.242333785000028,0.2556688442500672,0.26875197799995476,0.013083133749887566,0.28389297995005336,0.2853485250000176,0.0420725713748226,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.5928182121999801,0.5869904834999033,0.022782189444968858,0.5548429430000397,0.5770458869998834,0.6071304985001689,0.03008461150028552,0.630092333999869,0.6544163280000248,0.038430312996665425
20260728T123050Z_paper_groth16,merkle_membership_depth_16,merkle_membership,pi_mem,token,individual_policy,,16,,,none,monolithic,1,merkle_membership_depth_16,groth16,30,30,0,0,8320.0,805.0,84.0,30,0.04120696303333868,0.04079778199991324,0.0028360292605372713,0.037793345999943995,0.039717949000191766,0.042057407250126744,0.002339458249934978,0.043832029000077447,0.05408390999991752,0.06882403001266484,30,0.5267085056666171,0.5272219164999115,0.02350643846755903,0.4615568680001161,0.5184436574998017,0.5414090537499874,0.022965396250185677,0.5592681827001342,0.5775883699998303,0.04462893272970525,30,0.26446233553333515,0.2605379844999334,0.01642949854005438,0.24162372799992227,0.25300171899982615,0.2728017587500631,0.01980003975023692,0.29265868380007304,0.3084026270000777,0.06212415279068525,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.8323778042332909,0.8300931035000758,0.032805811183756,0.746268751000116,0.8161735307500066,0.8463717154999699,0.030198184749963275,0.8799194766500932,0.9148876200001723,0.039412164784924396
20260728T123050Z_paper_groth16,merkle_membership_depth_32,merkle_membership,pi_mem,token,individual_policy,,32,,,none,monolithic,1,merkle_membership_depth_32,groth16,30,30,0,0,16640.0,805.0,84.0,30,0.04306456336663208,0.042918120999956955,0.0020911184155678764,0.039372183999603294,0.041701952249752594,0.04459598349984617,0.002894031250093576,0.04650840855020988,0.04757462200018381,0.04855775264142461,30,0.684727057266673,0.6907730860000356,0.0315284512033017,0.6213861219998762,0.6646260582501782,0.7127063079999516,0.04808024974977343,0.7197371126501139,0.7265118780001103,0.04604528310763491,30,0.2628718113333207,0.26064212450000923,0.01745000020498631,0.23852214699991237,0.2492183392497509,0.2726363672499019,0.023418028000151025,0.2933712938500662,0.30324583099991287,0.06638216595563287,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.9906634319666258,0.992586362999873,0.044324330593622244,0.9169938369996089,0.9550070129996584,1.028833384499933,0.07382637150027449,1.0480879793500661,1.05866974200012,0.04474206795503831
20260728T123050Z_paper_groth16,merkle_membership_depth_8,merkle_membership,pi_mem,token,individual_policy,,8,,,none,monolithic,1,merkle_membership_depth_8,groth16,30,30,0,0,4160.0,804.5,84.0,30,0.04106282916667776,0.04028842299999269,0.0022052766009179304,0.038391331999719114,0.039514027499990334,0.04206924774990739,0.002555220249917056,0.04449088234985083,0.04894681300038428,0.05370493572097802,30,0.42721473693331974,0.4229600244998437,0.020969928939781633,0.3878881850000653,0.41612630950010043,0.4394701387498685,0.023343829249768078,0.4597511516499594,0.4843121530002463,0.049085219040687376,30,0.26472749776673177,0.2605164205001529,0.012774091983198258,0.2426819710003656,0.2572932594998747,0.2728385950000529,0.015545335500178226,0.2859922927001207,0.2946716619999279,0.04825374051038069,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.7330050638667293,0.7324784150001733,0.027941156183046628,0.6864060440002504,0.7101205765003442,0.7528033639999876,0.04268278749964338,0.7783323004003591,0.7969852929998069,0.03811864004820399
20260728T123050Z_paper_groth16,nullifier_correctness_poseidon,nullifier_correctness,pi_null,token,individual_policy,,,,,none,monolithic,1,nullifier_correctness_poseidon,groth16,30,30,0,0,517.0,804.0,164.0,30,0.034130355199992364,0.03336770850000903,0.0021761493014549136,0.03170269399993231,0.03261917700012873,0.03524710450000157,0.0026279274998728397,0.03732748970004422,0.04196806100003414,0.06375993712058996,30,0.3233934471333517,0.32113236400016376,0.014191307638839017,0.30208358599975327,0.3123525117501913,0.3338195897499645,0.02146707799977321,0.34721882995004305,0.348501264999868,0.04388248359586337,30,0.27081006943338554,0.2711046740000711,0.01819974467466867,0.2410658950002471,0.25547244549989045,0.2785683907499106,0.023095945250020122,0.30502432820002234,0.3183220870000696,0.06720482998563494,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.6283338717667296,0.6237621739999213,0.027962858533637693,0.5844555130001936,0.6073166095000033,0.6481962160002013,0.04087960650019795,0.6680698006500165,0.7008650999998736,0.04450318499464719
20260728T123050Z_paper_groth16,operating_limit_16,operating_limit,pi_limit,account,individual_policy,16,,,,none,monolithic,1,operating_limit_16,groth16,30,30,0,0,92.0,805.0,12.0,30,0.02097885699992427,0.021205917499969473,0.0011651033201460154,0.018555673000264505,0.02034966599967447,0.02173480849967291,0.0013851424999984374,0.022436277549877558,0.023577825999836932,0.055537025689732344,30,0.2914618559666375,0.28777178649988855,0.013069272226999462,0.27293941099969743,0.28306337700001905,0.29670443049997175,0.013641053499952704,0.31946934789986015,0.32755196600010095,0.04484042065695022,30,0.2616137942666834,0.2587727210000139,0.01099595739104579,0.2483829660000083,0.25271564725005646,0.26499936474999686,0.012283717499940394,0.28307269464986573,0.286664213999984,0.042031259941273394,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.5740545072332452,0.5689767530000154,0.02158095635451586,0.547012542000175,0.5576567867499307,0.5813295644994696,0.02367277774953891,0.6101730955997823,0.6365100879997954,0.037593915007355316
20260728T123050Z_paper_groth16,operating_limit_32,operating_limit,pi_limit,account,individual_policy,32,,,,none,monolithic,1,operating_limit_32,groth16,30,30,0,0,172.0,805.0,16.0,30,0.021319894399971416,0.02087348200007,0.0019077666200045804,0.018500033000009353,0.019847420250243886,0.022468042500008778,0.0026206222497648923,0.02452543419980202,0.0255518439998923,0.08948293008464142,30,0.29657476136667354,0.29497416749984495,0.012387036472738614,0.2778128220002145,0.285563703749915,0.30548891775003995,0.019925214000124924,0.3207524396497661,0.32221070500008864,0.04176699465476013,30,0.2619725006999943,0.2598651040000277,0.014363483971470123,0.24070116000029884,0.25108956149995265,0.2680661724997435,0.016976610999790864,0.28408279659997787,0.30761576600002627,0.05482821262953435,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.5798671564666392,0.5758016515003419,0.021927505015254978,0.5450354479999078,0.5661054084999932,0.5909806395000032,0.02487523100000999,0.6211617187498972,0.6349578020001445,0.037814704231341485
20260728T123050Z_paper_groth16,operating_limit_64,operating_limit,pi_limit,account,individual_policy,64,,,,none,monolithic,1,operating_limit_64,groth16,30,30,0,0,332.0,804.0,26.0,30,0.02136803316670163,0.021520411499977854,0.0011852831910888588,0.018585313000130554,0.02067399874988496,0.022256727499950557,0.0015827287500655984,0.02282524324997439,0.023575834999974177,0.05546992471613704,30,0.30481496026665506,0.3053034579999121,0.015091184856437116,0.2834071759998551,0.29215436499993075,0.30876319799995144,0.016608833000020695,0.3355591133498478,0.34596398799999406,0.04950933131115088,30,0.2655483416333027,0.2594825519998949,0.02051856389651445,0.23912114599988854,0.2518663927500029,0.2779259257497415,0.02605953299973862,0.29330042479989515,0.33563460200002737,0.07726865763992855,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.5917313350666594,0.5844434955001816,0.03085758342487884,0.5462235500003771,0.5709447967496999,0.6110473700002217,0.0401025732505218,0.6453441071500264,0.6819431789999726,0.052147962421835725
20260728T123050Z_paper_groth16,privacy_budget_16,privacy_budget,pi_budget,account,individual_policy,16,,,,none,monolithic,1,privacy_budget_16,groth16,30,30,0,0,92.0,805.0,11.0,30,0.02061111240000173,0.0205937210000684,0.0011892266059335764,0.018032935000064754,0.019904162249929414,0.02107263650020741,0.0011684742502779955,0.02237831659998619,0.023102537000113443,0.05769832228625741,30,0.29042202616668267,0.28945557200006533,0.011002807001909825,0.2684403759999441,0.2844035007499315,0.2977733467500343,0.013369846000102825,0.30708154410012867,0.31095864700000675,0.03788558032989879,30,0.2639806192999913,0.26279464749995896,0.014481517955787114,0.23840425699972911,0.254946707749923,0.2727923902501743,0.017845682500251314,0.28756643949978977,0.30404612199981784,0.054858261921607636,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.5750137578666757,0.5748962375005249,0.016800930604729838,0.5433189719997245,0.5640164362504265,0.5826894694999964,0.018673033249569926,0.6065517319495939,0.6128536889996212,0.029218310648882504
20260728T123050Z_paper_groth16,privacy_budget_32,privacy_budget,pi_budget,account,individual_policy,32,,,,none,monolithic,1,privacy_budget_32,groth16,30,30,0,0,172.0,805.0,16.0,30,0.021376039800035565,0.021127740500105574,0.0011293751637129364,0.019706592000147793,0.020598319499924855,0.022296216499910315,0.0016978969999854598,0.0231285759001139,0.02412127000025066,0.05283369484141105,30,0.3004944057332674,0.2972975034997489,0.013470216076256786,0.2795653539997147,0.2907116369999585,0.3051896247498007,0.014477987749842214,0.32708247815002095,0.3316498630001661,0.044826844757348216,30,0.2612433021666902,0.2571755224998924,0.013160290769599937,0.2427357680003297,0.2537277987498783,0.2671228780001229,0.013395079250244635,0.2842590038999674,0.30062901300016165,0.05037561024704402,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.5831137476999932,0.5812054440000338,0.021422221654436968,0.5480315529998734,0.5686815992499419,0.5953240610004968,0.026642461750554958,0.6175536093999312,0.6401913500001228,0.03673763779182669
20260728T123050Z_paper_groth16,privacy_budget_64,privacy_budget,pi_budget,account,individual_policy,64,,,,none,monolithic,1,privacy_budget_64,groth16,30,30,0,0,332.0,805.5,26.0,30,0.022319024366621913,0.021619449499894472,0.0027293736046084052,0.0188615160000154,0.02071512400004849,0.02275866699994822,0.002043542999899728,0.025499079049950524,0.0339449529999456,0.12228910904771365,30,0.3030487602000676,0.29891962750025414,0.015749547273623384,0.28581191200009926,0.294531268749779,0.3092120292501477,0.014680760500368706,0.3194428213501851,0.3692971820000821,0.05197034055914237,30,0.26814717406664385,0.26360385549992316,0.014611459178822823,0.246801934999894,0.25824165474989513,0.2748042030000306,0.016562548250135478,0.29298581014984393,0.3024588539999513,0.05449044626213875,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.5935149586333334,0.5856285915001536,0.026744221075920387,0.5674809339998319,0.5753202215000215,0.6041559655000128,0.028835743999991337,0.6248553914998296,0.705700988999979,0.04506073635869834
20260728T123050Z_paper_groth16,separate_account_budget_16,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,16,,account_budget_b16,baseline,unbound,separate,4,local_financial_validity_16;state_transition_and_conservation_16;operating_limit_16;privacy_budget_16,groth16,30,30,0,0,329.0,3221.0,29.0,30,0.08025028883327347,0.07983306199980689,0.0031747731529065083,0.07528149400013717,0.0784114400001954,0.08213682574950099,0.0037253857493055875,0.08553081899987092,0.08951323499968566,0.03956089378696641,30,1.1707934592667395,1.1617709870004091,0.0414515027797117,1.1176372320005612,1.1388230302501938,1.203831869750104,0.06500883949991021,1.2397747434505733,1.2656998119998661,0.03540462448916695,30,1.0409931958666296,1.0297902070001328,0.0337717129448822,0.9950136769998608,1.0204809467503537,1.0519198182495302,0.03143887149917646,1.1096597931997962,1.1332388249998075,0.03244181910023644,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2.2920369439666426,2.271647181500043,0.07092522327898554,2.197877007999068,2.232473410250236,2.332772347000059,0.10029893674982304,2.414690048599982,2.4746908609995444,0.030944188515670695
20260728T123050Z_paper_groth16,separate_account_budget_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,32,,account_budget_b32,baseline,unbound,separate,4,local_financial_validity_32;state_transition_and_conservation_32;operating_limit_32;privacy_budget_32,groth16,30,30,0,0,617.0,3221.0,38.0,30,0.081219441799999,0.08166945799985115,0.00391164317710375,0.07500793999997768,0.07781262600008176,0.08297309625004345,0.005160470249961691,0.08795981790009363,0.09084828599998218,0.048161414193612424,30,1.1873361643000409,1.183857092000153,0.033708668587975436,1.132478589999664,1.1610282260004396,1.2082164062501306,0.04718818024969096,1.2492250969496128,1.2509355659999528,0.028390164135063966,30,1.0400619864333294,1.0462140299999874,0.027119585128038845,0.9798150540000279,1.018138148749813,1.061200713749713,0.04306256499990013,1.073294139100085,1.084852519999913,0.02607497003235324,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2.308617592533369,2.319806644999858,0.05880912393404703,2.190099549999559,2.2682408107509673,2.348850531498954,0.08060972074798656,2.405791056099929,2.4171882759999335,0.0254737398364502
20260728T123050Z_paper_groth16,separate_account_budget_64,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,64,,account_budget_b64,baseline,unbound,separate,4,local_financial_validity_64;state_transition_and_conservation_64;operating_limit_64;privacy_budget_64,groth16,30,30,0,0,1193.0,3220.0,58.0,30,0.08503608903335286,0.08468498700040072,0.003466686997138055,0.07749914799933322,0.08278505325029073,0.08711774875041556,0.004332695500124828,0.08985850829983519,0.09501844900000833,0.04076724407890338,30,1.199685254899949,1.1953229225000541,0.039625400034607204,1.148159399999713,1.173077929249871,1.2143928059998643,0.041314876749993346,1.2714451478000455,1.3264051740000014,0.03302983000979859,30,1.0434139798334248,1.0399402560001363,0.03151398665260276,0.991051471999981,1.0222940120002022,1.055766949249744,0.0334729372495417,1.101969450499939,1.130055293000396,0.03020276444602917,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2.3281353237667264,2.322686190500008,0.06975296562588178,2.2183972409993657,2.2847490752503745,2.354222390000473,0.06947331475009833,2.4604686928500765,2.529965261000143,0.029960872511923992
20260728T123050Z_paper_groth16,separate_account_core_16,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition_baseline,16,,account_core_b16,baseline,unbound,separate,3,local_financial_validity_16;state_transition_and_conservation_16;operating_limit_16,groth16,30,30,0,0,237.0,2414.0,18.0,30,0.06148818476670689,0.060371460999931514,0.003490237046479574,0.05623674399976153,0.059170269000333064,0.06265873875020134,0.0034884697498682726,0.068467431150043,0.07050043400022332,0.056762727013684455,30,0.8742018719334131,0.8723355570000422,0.026513601817375283,0.8363854810004341,0.8535874942499504,0.8875265225003091,0.03393902825035866,0.9078989266997723,0.9616510149999158,0.030328923637210868,30,0.7850231196333046,0.7806050299996059,0.03100867269899554,0.738745941999241,0.7637643972500427,0.7992501934998018,0.035485796249759005,0.8282266902502442,0.9045562489998247,0.039500330529730295,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1.7207131763334247,1.7027043239995692,0.053298410383282604,1.6623542669990456,1.6830975562502317,1.7486995542499812,0.06560199799974953,1.8246833023503992,1.8776822770000763,0.03097460466761423
