evaluation_run_id,composition_id,execution_mode,baseline_experiment,baseline_binding_mode,commitment_linked_experiment,commitment_linked_binding_mode,commitment_linked_constraints,baseline_constraints,difference_constraints,ratio_constraints,saving_constraints,commitment_linked_witness_time_s_median,baseline_witness_time_s_median,difference_witness_time_s_median,ratio_witness_time_s_median,saving_witness_time_s_median,commitment_linked_prove_time_s_median,baseline_prove_time_s_median,difference_prove_time_s_median,ratio_prove_time_s_median,saving_prove_time_s_median,commitment_linked_verify_time_s_median,baseline_verify_time_s_median,difference_verify_time_s_median,ratio_verify_time_s_median,saving_verify_time_s_median,commitment_linked_total_online_time_s_median,baseline_total_online_time_s_median,difference_total_online_time_s_median,ratio_total_online_time_s_median,saving_total_online_time_s_median,commitment_linked_proof_size_bytes,baseline_proof_size_bytes,difference_proof_size_bytes,ratio_proof_size_bytes,saving_proof_size_bytes,commitment_linked_public_size_bytes,baseline_public_size_bytes,difference_public_size_bytes,ratio_public_size_bytes,saving_public_size_bytes
20260728T123050Z_paper_groth16,valid_limit_b32,monolithic,local_validity_and_operating_limit_32,shared_witness,linked_valid_limit_monolithic_32,transaction_commitment,1210.0,243.0,967.0,4.979423868312757,-3.9794238683127574,0.03968256550024307,0.021241446999965774,0.018441118500277298,1.868166773210272,-0.868166773210272,0.335411917500096,0.29796414199995525,0.03744777550014078,1.125678798961475,-0.12567879896147494,0.2577439950000553,0.26028790500015475,-0.0025439100000994586,0.9902265531696606,0.009773446830339427,0.632326727499958,0.5803211339998597,0.05200559350009826,1.089615198298311,-0.0896151982983111,806.0,805.0,1.0,1.0012422360248447,-0.001242236024844745,98.0,16.0,82.0,6.125,-5.125
20260728T123050Z_paper_groth16,valid_limit_b32,separate,separate_valid_limit_32,unbound,linked_separate_valid_limit_32,transaction_commitment,2210.0,276.0,1934.0,8.007246376811594,-7.007246376811594,0.08051202199987983,0.04096265349983241,0.03954936850004742,1.9654982068046258,-0.9654982068046258,0.6720408120000911,0.5882145934997425,0.08382621850034866,1.1425095865126396,-0.14250958651263956,0.5232939135003107,0.5195635904999563,0.003730323000354474,1.0071797236537783,-0.0071797236537782805,1.273970473999725,1.1543663280000374,0.11960414599968772,1.103610217223595,-0.10361021722359509,1609.0,1609.0,0.0,1.0,0.0,196.0,19.0,177.0,10.31578947368421,-9.31578947368421
20260728T123050Z_paper_groth16,account_budget_b32,monolithic,account_policy_with_privacy_budget_32,shared_witness,linked_account_budget_monolithic_32,transaction_commitment,1914.0,485.0,1429.0,3.94639175257732,-2.94639175257732,0.059065622000161966,0.021697256000152265,0.0373683660000097,2.722262298962941,-1.7222622989629408,0.3448781859999599,0.3029349084998785,0.04194327750008142,1.138456402095694,-0.138456402095694,0.26123028500001055,0.2599292520000063,0.0013010330000042813,1.0050053350671138,-0.005005335067113759,0.6651303014998575,0.5816487065003457,0.0834815949995118,1.1435257984184346,-0.1435257984184346,805.0,805.0,0.0,1.0,0.0,111.0,30.0,81.0,3.7,-2.7
20260728T123050Z_paper_groth16,account_budget_b32,separate,separate_account_budget_32,unbound,linked_separate_account_budget_32,transaction_commitment,6333.0,617.0,5716.0,10.26418152350081,-9.26418152350081,0.23258319200010646,0.08166945799985115,0.15091373400025532,2.8478601143714015,-1.8478601143714015,1.3590707034998104,1.183857092000153,0.17521361149965742,1.1480023329535747,-0.14800233295357468,1.0487286985003266,1.0462140299999874,0.002514668500339212,1.0024035889676792,-0.0024035889676792266,2.6368692555004145,2.319806644999858,0.31706261050055673,1.1366763092880856,-0.1366763092880856,3218.5,3221.0,-2.5,0.999223843526855,0.0007761564731449955,444.0,38.0,406.0,11.68421052631579,-10.68421052631579
20260728T123050Z_paper_groth16,token_bundle_b32_d16,monolithic,token_policy_bundle_32_depth_16,shared_witness,linked_token_bundle_monolithic_32_depth_16,transaction_commitment,11114.0,9685.0,1429.0,1.1475477542591637,-0.14754775425916367,0.06330526849990292,0.04566710349990899,0.017638164999993933,1.3862334951904511,-0.38623349519045114,0.5594392960000505,0.5478049479999072,0.01163434800014329,1.0212381214200812,-0.02123812142008119,0.2649176030001854,0.260505034499829,0.0044125685003564286,1.0169385152529915,-0.016938515252991504,0.8835150550002027,0.8510610995000434,0.03245395550015928,1.0381335200483541,-0.03813352004835413,805.0,805.0,0.0,1.0,0.0,342.0,260.0,82.0,1.3153846153846154,-0.3153846153846154
20260728T123050Z_paper_groth16,token_bundle_b32_d16,separate,separate_token_bundle_32_depth_16,unbound,linked_separate_token_bundle_32_depth_16,transaction_commitment,15434.0,9113.0,6321.0,1.6936244924832657,-0.6936244924832657,0.2366643180000665,0.11219296399985978,0.1244713540002067,2.1094399288743477,-1.1094399288743477,1.581542440000021,1.423576181000385,0.157966258999636,1.110964387510775,-0.11096438751077509,1.0393715345001056,1.0369985440000846,0.002372990500020933,1.0022883257780357,-0.002288325778035727,2.8487364275000573,2.58582103849983,0.26291538900022715,1.101675786949571,-0.10167578694957102,3221.0,3220.0,1.0,1.0003105590062111,-0.00031055900621113075,1368.0,267.0,1101.0,5.123595505617978,-4.123595505617978
